itstId,itstNm,lat,lng,regDt
23750,경원스파랜드(연등),37.519354,126.907804,2022-12-12T16:30:40.000+00:00
23752,영등포시장역(연등)1,37.521191,126.904962,2022-12-12T16:30:40.000+00:00
23759,서영물류센터(연등),37.521124,126.897526,2022-12-12T16:30:40.000+00:00
23766,구로세무서(연등),37.514598,126.901334,2022-12-12T16:30:39.000+00:00
23773,홈플러스입구(연등),37.516849,126.894516,2022-12-12T16:30:40.000+00:00
23778,양남사거리(연등),37.522623,126.887749,2022-12-12T16:30:40.000+00:00
2378,중랑교,37.591583,127.067221,2022-12-12T16:30:39.000+00:00
2379,청량리역,37.580125,127.045011,2022-12-12T16:30:39.000+00:00
23808,서강대교남단(연등),37.531568,126.921055,2022-12-12T16:30:39.000+00:00
23811,여의도주유소(연등),37.531471,126.923300,2022-12-12T16:30:39.000+00:00
2382,청량리미주아파트,37.582577,127.048293,2022-12-12T16:30:39.000+00:00
23837,한양아파트앞(연등),37.520747,126.934306,2022-12-12T16:30:39.000+00:00
23839,국민은행여의도(연등),37.521282,126.929539,2022-12-12T16:30:39.000+00:00
23844,혜당한방병원(연등),37.548652,126.914870,2022-12-12T16:30:39.000+00:00
23849,성산초교앞(연등),37.553815,126.910351,2022-12-12T16:30:39.000+00:00
23850,홍익지구대(연등),37.552843,126.912179,2022-12-12T16:30:39.000+00:00
23863,망원2주민센터입구(연등),37.562112,126.904639,2022-12-12T16:30:39.000+00:00
23864,동명여고(연등),37.613785,126.927113,2022-12-12T16:30:39.000+00:00
23867,망원우체국(연등),37.557862,126.907396,2022-12-12T16:30:39.000+00:00
23872,갤러리아압구정(연등),37.528216,127.039205,2022-12-12T16:30:39.000+00:00
23880,여의도수정아파트(연등),37.523172,126.932586,2022-12-12T16:30:39.000+00:00
23887,영등포R(연등1),37.518454,126.912765,2022-12-12T16:30:39.000+00:00
23888,신길삼거리(연등)1,37.515005,126.917722,2022-12-12T16:30:40.000+00:00
23889,성애병원(연등),37.513048,126.923517,2022-12-12T16:30:40.000+00:00
23891,약산약국(연등)1,37.511540,126.914538,2022-12-12T16:30:40.000+00:00
23901,서부경찰서(연등)1,37.602207,126.920865,2022-12-12T16:30:39.000+00:00
23908,대영중고(연등),37.501605,126.904823,2022-12-12T16:30:40.000+00:00
23912,도림초교(연등),37.507859,126.905969,2022-12-12T16:30:40.000+00:00
23914,도림사거리(연등)1,37.508704,126.899924,2022-12-12T16:30:40.000+00:00
23915,신길우성1차아파트(연등),37.505737,126.899089,2022-12-12T16:30:40.000+00:00
23917,SK윈윈주유소(연등),37.501319,126.899007,2022-12-12T16:30:40.000+00:00
23922,썬프라자(연등),37.497815,126.908178,2022-12-12T16:30:40.000+00:00
23923,평강교회(연등),37.494327,126.908866,2022-12-12T16:30:40.000+00:00
2393,시조사삼거리,37.588305,127.053719,2022-12-12T16:30:39.000+00:00
23931,대림역(연등),37.491844,126.895179,2022-12-12T16:30:40.000+00:00
23934,대림우성2차아파트(연등),37.496023,126.899401,2022-12-12T16:30:40.000+00:00
23937,신영초교(연등),37.498484,126.895053,2022-12-12T16:30:40.000+00:00
23938,대림성원아파트(연등),37.502788,126.896485,2022-12-12T16:30:40.000+00:00
23939,거리공원입구오거리(연등)1,37.502872,126.894035,2022-12-12T16:30:40.000+00:00
23962,서대문우체국(연등),37.563091,126.930831,2022-12-12T16:30:39.000+00:00
23967,무교동사거리(연등),37.569291,126.979295,2022-12-12T16:30:39.000+00:00
23969,외교센타앞(연등),37.484658,127.029714,2022-12-12T16:30:39.000+00:00
23971,인재개발원(연등)1,37.482863,127.021834,2022-12-12T16:30:40.000+00:00
23972,우면삼거리(연등),37.483108,127.017478,2022-12-12T16:30:40.000+00:00
23985,한미은행양재(연등),37.486799,127.032927,2022-12-12T16:30:39.000+00:00
24,삼릉치안센터,37.512402,127.043104,2022-12-12T16:30:39.000+00:00
24006,반포3동주민센터(연등)1,37.511945,127.005175,2022-12-12T16:30:40.000+00:00
24032,반포대교남단(연등),37.508651,126.999545,2022-12-12T16:30:40.000+00:00
24042,대치4치안센터(연등),37.502035,127.055396,2022-12-12T16:30:39.000+00:00
2407,경찰청정문,37.563761,126.968370,2022-12-12T16:30:39.000+00:00
2408,DMC래미안,37.571656,126.909986,2022-12-12T16:30:39.000+00:00
2410,강남공항터미널,37.509386,127.058550,2022-12-12T16:30:39.000+00:00
2415,가좌삼거리,37.570254,126.912879,2022-12-12T16:30:39.000+00:00
2417,대도초교,37.493346,127.054296,2022-12-12T16:30:39.000+00:00
2419,독립문삼호아파트,37.571542,126.959151,2022-12-12T16:30:39.000+00:00
2421,동교동삼거리,37.558679,126.927027,2022-12-12T16:30:39.000+00:00
24212,일진빌딩(연등),37.539902,126.946326,2022-12-12T16:30:39.000+00:00
2423,경동시장,37.578177,127.038327,2022-12-12T16:30:39.000+00:00
2428,무악현대아파트,37.574410,126.958014,2022-12-12T16:30:39.000+00:00
243,성수대교북단,37.543996,127.036214,2022-12-12T16:30:39.000+00:00
2430,서울체육회,37.593107,127.072742,2022-12-12T16:30:39.000+00:00
2431,북가좌삼거리,37.574286,126.906002,2022-12-12T16:30:39.000+00:00
2434,사천교,37.567769,126.917912,2022-12-12T16:30:39.000+00:00
2435,사천교서측,37.568511,126.916476,2022-12-12T16:30:39.000+00:00
244,국제빌딩앞,37.513320,127.028570,2022-12-12T16:30:39.000+00:00
2443,성산회관,37.566351,126.925499,2022-12-12T16:30:39.000+00:00
2444,세브란스,37.560081,126.938859,2022-12-12T16:30:39.000+00:00
2445,북가좌요진아파트,37.572421,126.908392,2022-12-12T16:30:39.000+00:00
2449,신촌기차역,37.558522,126.942811,2022-12-12T16:30:39.000+00:00
245,양지빌딩앞,37.509102,127.033071,2022-12-12T16:30:39.000+00:00
2450,양동중,37.547804,126.870577,2022-12-12T16:30:39.000+00:00
2451,현대유플렉스,37.557249,126.936905,2022-12-12T16:30:39.000+00:00
2452,아현동고개,37.556936,126.948499,2022-12-12T16:30:39.000+00:00
24536,가양대교남단램프(연등),37.566862,126.859399,2022-12-12T16:30:39.000+00:00
24537,가양대교북단램프(연등),37.573777,126.864512,2022-12-12T16:30:39.000+00:00
24542,잠수교북단(연등),37.518985,126.994345,2022-12-12T16:30:39.000+00:00
2456,연남동,37.562120,126.927391,2022-12-12T16:30:39.000+00:00
2457,세브란스응급실,37.562080,126.942445,2022-12-12T16:30:39.000+00:00
2458,연대녹지대앞,37.560077,126.935459,2022-12-12T16:30:39.000+00:00
2459,연세대,37.560046,126.936903,2022-12-12T16:30:39.000+00:00
24609,강남운전면허시험장(연등),37.508166,127.067689,2022-12-12T16:30:39.000+00:00
24616,잠수교남단(연등),37.512298,126.997615,2022-12-12T16:30:40.000+00:00
2464,연희IC,37.564928,126.929440,2022-12-12T16:30:39.000+00:00
2465,연희IC동측,37.563639,126.930129,2022-12-12T16:30:39.000+00:00
24672,여의도고교(연등),37.523723,126.933481,2022-12-12T16:30:39.000+00:00
24674,여의지구대앞(연등),37.526025,126.920600,2022-12-12T16:30:39.000+00:00
2470,이대부중,37.562867,126.943447,2022-12-12T16:30:39.000+00:00
2471,인왕아파트,37.584617,126.948632,2022-12-12T16:30:39.000+00:00
24728,나진전자상가(연등),37.533649,126.965743,2022-12-12T16:30:39.000+00:00
2474,증산교,37.576714,126.903374,2022-12-12T16:30:39.000+00:00
2476,충정로역,37.559190,126.961979,2022-12-12T16:30:39.000+00:00
24761,신진시장(연등),37.571056,127.005380,2022-12-12T16:30:39.000+00:00
24765,서울YMCA(연등),37.570178,126.986170,2022-12-12T16:30:39.000+00:00
2477,국민연금북부,37.561120,126.963490,2022-12-12T16:30:39.000+00:00
2479,현대월드컵아파트,37.575389,126.904806,2022-12-12T16:30:39.000+00:00
2481,독립공원,37.576676,126.955600,2022-12-12T16:30:39.000+00:00
24822,수협은행양재(연등),37.479946,127.041124,2022-12-12T16:30:39.000+00:00
2487,홍은사거리,37.591485,126.941439,2022-12-12T16:30:39.000+00:00
2491,홍제삼거리,37.586242,126.946973,2022-12-12T16:30:39.000+00:00
24919,개화산역(연등)1,37.572544,126.805914,2022-12-12T16:30:39.000+00:00
2495,홍제빌딩앞,37.589878,126.942820,2022-12-12T16:30:39.000+00:00
24977,마포세무서(연등),37.547264,126.938757,2022-12-12T16:30:39.000+00:00
24982,녹색환경교육센터(연등),37.541418,126.884663,2022-12-12T16:30:39.000+00:00
25,주택공사,37.514128,127.042432,2022-12-12T16:30:39.000+00:00
2500,굴다리입구,37.560329,126.940178,2022-12-12T16:30:39.000+00:00
2511,강서구청별관입구,37.559497,126.858103,2022-12-12T16:30:39.000+00:00
2522,디지털단지오거리,37.479372,126.889861,2022-12-12T16:30:40.000+00:00
2540,용산롯데캐슬,37.538558,126.964119,2022-12-12T16:30:39.000+00:00
2573,국민은행선릉,37.510932,127.046082,2022-12-12T16:30:39.000+00:00
2580,기독회관,37.573292,127.002023,2022-12-12T16:30:40.000+00:00
2582,청량리민자역사앞,37.581359,127.046739,2022-12-12T16:30:39.000+00:00
2584,해군회관앞,37.504139,126.921943,2022-12-12T16:30:40.000+00:00
2588,서울대병원앞,37.580691,127.002119,2022-12-12T16:30:39.000+00:00
26,삼성동센트럴아이파크,37.515058,127.052254,2022-12-12T16:30:39.000+00:00
26001,디지털미디어시티 연등교차로,37.579325,126.891708,2022-12-12T16:30:39.000+00:00
2603,노원주유소앞,37.619951,127.074879,2022-12-12T16:30:40.000+00:00
26101,상암초교 연등교차로,37.578047,126.893272,2022-12-12T16:30:39.000+00:00
2623,연무관앞,37.583759,126.972664,2022-12-12T16:30:40.000+00:00
2624,효자동삼거리,37.583476,126.973675,2022-12-12T16:30:39.000+00:00
2625,KT앞,37.572566,126.977236,2022-12-12T16:30:39.000+00:00
2626,세종문화회관,37.572086,126.976639,2022-12-12T16:30:39.000+00:00
2628,봉림교,37.483735,126.925844,2022-12-12T16:30:40.000+00:00
2635,대동전자,37.571001,126.816688,2022-12-12T16:30:39.000+00:00
2638,재정관리단앞,37.538345,126.986814,2022-12-12T16:30:39.000+00:00
2654,대방대림아파트,37.509219,126.923993,2022-12-12T16:30:40.000+00:00
2661,코엑스서문,37.511732,127.057316,2022-12-12T16:30:39.000+00:00
2665,예술의전당,37.480644,127.013108,2022-12-12T16:30:40.000+00:00
2669,래미안아트힐,37.477613,127.007007,2022-12-12T16:30:40.000+00:00
2677,제일제당정문,37.567052,126.843916,2022-12-12T16:30:39.000+00:00
2678,갈현우남아파트,37.617311,126.906649,2022-12-12T16:30:39.000+00:00
2687,국립현충원,37.503868,126.975689,2022-12-12T16:30:40.000+00:00
2688,파티마동물병원,37.557945,126.928985,2022-12-12T16:30:39.000+00:00
2691,구세군회관앞,37.570170,126.972597,2022-12-12T16:30:39.000+00:00
2696,동대문밀리오레앞,37.568152,127.009290,2022-12-12T16:30:39.000+00:00
2697,방통대앞,37.578627,127.002169,2022-12-12T16:30:40.000+00:00
27,경기고교앞,37.520057,127.057066,2022-12-12T16:30:39.000+00:00
2705,성신여대입구역,37.592682,127.016491,2022-12-12T16:30:39.000+00:00
2709,서울의료원,37.512233,127.065683,2022-12-12T16:30:39.000+00:00
2711,한강진역,37.540026,127.001777,2022-12-12T16:30:40.000+00:00
2713,송정역,37.561410,126.810169,2022-12-12T16:30:39.000+00:00
2714,대림아파트,37.542535,126.862893,2022-12-12T16:30:39.000+00:00
2719,논현동브라운스톤,37.515151,127.042076,2022-12-12T16:30:39.000+00:00
2724,삼성디지털센터,37.482459,126.941736,2022-12-12T16:30:40.000+00:00
2734,6번정문,37.527318,126.991598,2022-12-12T16:30:39.000+00:00
2744,은평성모병원,37.634497,126.917045,2022-12-12T16:30:40.000+00:00
2759,공항중,37.562823,126.816505,2022-12-12T16:30:39.000+00:00
2760,공항아파트,37.565253,126.816545,2022-12-12T16:30:39.000+00:00
2761,서남환경공원,37.573259,126.822572,2022-12-12T16:30:39.000+00:00
2762,동성교회,37.561078,126.813546,2022-12-12T16:30:39.000+00:00
2766,서울신정단지우편취급국,37.521555,126.856681,2022-12-12T16:30:40.000+00:00
2770,송정건영아파트,37.554936,127.071219,2022-12-12T16:30:40.000+00:00
2771,월성운수,37.569965,127.079609,2022-12-12T16:30:40.000+00:00
2773,중원주유소,37.566208,127.077565,2022-12-12T16:30:40.000+00:00
28,청담진흥아파트,37.519249,127.052609,2022-12-12T16:30:39.000+00:00
280,임오빌딩,37.558579,126.917855,2022-12-12T16:30:39.000+00:00
2801,양화교,37.547184,126.877808,2022-12-12T16:30:39.000+00:00
2802,금옥여고,37.509481,126.843837,2022-12-12T16:30:40.000+00:00
2803,강서교육지원청입구,37.539892,126.833860,2022-12-12T16:30:39.000+00:00
2804,목마공원,37.537718,126.886549,2022-12-12T16:30:39.000+00:00
2805,양정고,37.534616,126.888195,2022-12-12T16:30:39.000+00:00
2806,구파발역정류장,37.637016,126.916880,2022-12-12T16:30:39.000+00:00
2807,구파발사거리,37.638995,126.916745,2022-12-12T16:30:39.000+00:00
2808,은평뉴타운10단지,37.643214,126.914617,2022-12-12T16:30:39.000+00:00
281,한성아파트101동앞,37.504129,126.920330,2022-12-12T16:30:39.000+00:00
2817,세브란스빌딩,37.556716,126.974489,2022-12-12T16:30:39.000+00:00
2819,케리스빌딩앞,37.563735,127.004960,2022-12-12T16:30:39.000+00:00
2821,엠버서더호텔,37.559210,127.002994,2022-12-12T16:30:39.000+00:00
2822,광희동사거리,37.564227,127.007184,2022-12-12T16:30:39.000+00:00
2823,동대문역사문화공원,37.566007,127.007827,2022-12-12T16:30:39.000+00:00
2829,서울메트로별관,37.565416,127.009782,2022-12-12T16:30:39.000+00:00
2830,한양공고앞,37.564879,127.011080,2022-12-12T16:30:39.000+00:00
2833,수락산입구,37.682369,127.055451,2022-12-12T16:30:40.000+00:00
285,가곡초교,37.554898,126.836288,2022-12-12T16:30:39.000+00:00
2851,남산2호터널입구,37.555316,127.003827,2022-12-12T16:30:39.000+00:00
2855,약수역,37.554796,127.010688,2022-12-12T16:30:39.000+00:00
2858,장충고개,37.558035,127.008205,2022-12-12T16:30:39.000+00:00
2862,중구청,37.564350,126.998345,2022-12-12T16:30:39.000+00:00
2864,을지로4가,37.566670,126.998120,2022-12-12T16:30:39.000+00:00
2865,을지로5가,37.566869,127.002264,2022-12-12T16:30:39.000+00:00
2866,청계5가,37.569485,127.002051,2022-12-12T16:30:39.000+00:00
2867,을지KT앞,37.566629,127.004456,2022-12-12T16:30:39.000+00:00
2869,퇴계로5가,37.563226,127.002569,2022-12-12T16:30:39.000+00:00
287,청룡길입구,37.481948,126.946306,2022-12-12T16:30:40.000+00:00
2870,퇴계로4가,37.562278,126.998548,2022-12-12T16:30:39.000+00:00
2871,충무로역,37.561096,126.993232,2022-12-12T16:30:39.000+00:00
2872,퇴계로2가,37.561212,126.989026,2022-12-12T16:30:39.000+00:00
2875,명동성당,37.564546,126.987694,2022-12-12T16:30:39.000+00:00
2876,을지로2가,37.566153,126.987538,2022-12-12T16:30:39.000+00:00
2877,하나금융그룹,37.566112,126.985747,2022-12-12T16:30:39.000+00:00
2878,을지로1가,37.566045,126.982671,2022-12-12T16:30:39.000+00:00
2879,을지로3가역,37.566230,126.989750,2022-12-12T16:30:39.000+00:00
2881,을지로3가,37.566378,126.992622,2022-12-12T16:30:39.000+00:00
2884,회현사거리,37.560403,126.982032,2022-12-12T16:30:39.000+00:00
2885,신세계백화점,37.559583,126.980045,2022-12-12T16:30:39.000+00:00
2886,남대문시장,37.558659,126.978324,2022-12-12T16:30:39.000+00:00
2889,서울스퀘어앞,37.556151,126.973051,2022-12-12T16:30:39.000+00:00
2892,중림동,37.559219,126.968802,2022-12-12T16:30:39.000+00:00
2895,상수도사업본부,37.561534,126.967505,2022-12-12T16:30:39.000+00:00
2896,경찰청앞,37.562041,126.969650,2022-12-12T16:30:39.000+00:00
2897,염천교,37.559613,126.971363,2022-12-12T16:30:39.000+00:00
2899,숭례문정류장,37.558737,126.973999,2022-12-12T16:30:39.000+00:00
29,청담공원앞,37.518822,127.050218,2022-12-12T16:30:39.000+00:00
2900,숭례문,37.560581,126.975608,2022-12-12T16:30:39.000+00:00
2901,한국은행앞,37.561903,126.981246,2022-12-12T16:30:39.000+00:00
2902,삼선빌딩,37.557629,126.976905,2022-12-12T16:30:39.000+00:00
2903,조선호텔앞,37.563961,126.979404,2022-12-12T16:30:39.000+00:00
2904,시청,37.564022,126.976922,2022-12-12T16:30:39.000+00:00
2905,시청역2호선,37.562930,126.973553,2022-12-12T16:30:39.000+00:00
2906,덕수궁앞,37.564939,126.977176,2022-12-12T16:30:39.000+00:00
2907,프레스센터,37.567054,126.977127,2022-12-12T16:30:39.000+00:00
2908,교육개발원입구,37.478156,127.038670,2022-12-12T16:30:39.000+00:00
2910,시청입구,37.565984,126.979048,2022-12-12T16:30:39.000+00:00
2912,명동역앞,37.560937,126.986158,2022-12-12T16:30:39.000+00:00
2913,토요코인호텔앞,37.564517,127.009280,2022-12-12T16:30:39.000+00:00
2914,동교로사거리,37.556019,126.920544,2022-12-12T16:30:39.000+00:00
2926,방화동성상가,37.578820,126.812435,2022-12-12T16:30:39.000+00:00
2928,마포구청역,37.562998,126.903925,2022-12-12T16:30:39.000+00:00
2932,화곡사거리,37.530619,126.847409,2022-12-12T16:30:39.000+00:00
2938,방화2동,37.567790,126.811750,2022-12-12T16:30:39.000+00:00
2939,화곡터널남단,37.533476,126.845650,2022-12-12T16:30:39.000+00:00
2944,삼일교회,37.546257,126.970385,2022-12-12T16:30:39.000+00:00
2945,성남고교입구,37.506120,126.922738,2022-12-12T16:30:40.000+00:00
2946,강남세브란스,37.494199,127.046743,2022-12-12T16:30:39.000+00:00
2947,대치우성아파트,37.500999,127.067459,2022-12-12T16:30:39.000+00:00
2948,대치쌍용아파트,37.498252,127.068964,2022-12-12T16:30:39.000+00:00
2949,학여울역,37.496512,127.069945,2022-12-12T16:30:39.000+00:00
2950,대치미도아파트,37.495526,127.066662,2022-12-12T16:30:39.000+00:00
2951,대치역,37.494528,127.063241,2022-12-12T16:30:39.000+00:00
2952,청실종합,37.492820,127.059531,2022-12-12T16:30:39.000+00:00
2953,도곡역,37.490928,127.055412,2022-12-12T16:30:39.000+00:00
2954,매봉터널,37.488427,127.049859,2022-12-12T16:30:39.000+00:00
2955,매봉역,37.486325,127.045405,2022-12-12T16:30:39.000+00:00
2956,양재전화국,37.485584,127.041353,2022-12-12T16:30:39.000+00:00
2958,서초구민회관,37.482117,127.036507,2022-12-12T16:30:39.000+00:00
2960,영동1교,37.473765,127.038662,2022-12-12T16:30:39.000+00:00
2961,대모산입구역,37.491418,127.072719,2022-12-12T16:30:39.000+00:00
2962,공무원연금매점,37.488754,127.074166,2022-12-12T16:30:39.000+00:00
2963,시민의숲,37.469746,127.039098,2022-12-12T16:30:39.000+00:00
2964,일원터널,37.486083,127.075521,2022-12-12T16:30:39.000+00:00
2965,우리은행도곡,37.496657,127.045576,2022-12-12T16:30:39.000+00:00
2966,휘문고교,37.505229,127.065148,2022-12-12T16:30:39.000+00:00
2967,개나리아파트,37.498543,127.044713,2022-12-12T16:30:39.000+00:00
2968,우성아파트앞사거리,37.493048,127.029968,2022-12-12T16:30:39.000+00:00
2969,국민은행역삼,37.495163,127.028926,2022-12-12T16:30:39.000+00:00
2971,삼성역,37.508887,127.063155,2022-12-12T16:30:39.000+00:00
2972,삼성증권,37.505693,127.052823,2022-12-12T16:30:39.000+00:00
2973,경원하이츠텔,37.523868,127.044666,2022-12-12T16:30:39.000+00:00
2974,국민은행테헤란로,37.503529,127.045767,2022-12-12T16:30:39.000+00:00
2975,고등교육재단,37.501756,127.039986,2022-12-12T16:30:39.000+00:00
2978,강남역,37.497985,127.027643,2022-12-12T16:30:39.000+00:00
2979,씨티극장,37.501601,127.025916,2022-12-12T16:30:39.000+00:00
2981,파고다호텔(구 만당),37.507254,127.039888,2022-12-12T16:30:39.000+00:00
2982,한전앞,37.511456,127.061751,2022-12-12T16:30:39.000+00:00
2983,코엑스,37.514265,127.060230,2022-12-12T16:30:39.000+00:00
2984,논현경복아파트,37.508675,127.038478,2022-12-12T16:30:39.000+00:00
2985,영동시장,37.507065,127.023277,2022-12-12T16:30:39.000+00:00
2987,개포경남아파트,37.483127,127.052671,2022-12-12T16:30:39.000+00:00
2988,구룡초교,37.481096,127.053800,2022-12-12T16:30:39.000+00:00
2989,염곡사거리,37.465701,127.042976,2022-12-12T16:30:39.000+00:00
2991,구룡터널,37.476013,127.058734,2022-12-12T16:30:39.000+00:00
2992,구룡마을입구,37.479227,127.064799,2022-12-12T16:30:39.000+00:00
2993,개포프레지던스자이,37.482544,127.070299,2022-12-12T16:30:39.000+00:00
2994,삼성의료원앞,37.488760,127.081817,2022-12-12T16:30:39.000+00:00
2995,일원1동주민센터,37.490694,127.088313,2022-12-12T16:30:39.000+00:00
2996,역삼119안전센터,37.497231,127.042061,2022-12-12T16:30:39.000+00:00
2999,광성빌딩,37.483721,127.042134,2022-12-12T16:30:39.000+00:00
30,강남세무서,37.518150,127.046420,2022-12-12T16:30:39.000+00:00
3000,영동2교북단,37.481956,127.042959,2022-12-12T16:30:39.000+00:00
3001,삼정호텔정문,37.506602,127.031506,2022-12-12T16:30:39.000+00:00
3002,삼성중앙역,37.513043,127.053332,2022-12-12T16:30:39.000+00:00
3003,봉은사,37.513553,127.056335,2022-12-12T16:30:39.000+00:00
30030,강남세무서(연등)2,37.517926,127.045175,2022-12-12T16:30:39.000+00:00
30036,국제기술학교(연등)2,37.515570,127.030022,2022-12-12T16:30:39.000+00:00
30038,영동고(연등)2,37.519297,127.040521,2022-12-12T16:30:39.000+00:00
3004,은성빌딩,37.510645,127.054612,2022-12-12T16:30:39.000+00:00
30045,학동(연등)2,37.522729,127.037567,2022-12-12T16:30:39.000+00:00
3005,대웅제약,37.515272,127.066027,2022-12-12T16:30:39.000+00:00
30058,한남대교남단(연등)2,37.522095,127.018881,2022-12-12T16:30:39.000+00:00
3006,서이초교,37.492033,127.026586,2022-12-12T16:30:39.000+00:00
3007,역삼초교,37.494093,127.033421,2022-12-12T16:30:39.000+00:00
3008,도성초교,37.499966,127.049072,2022-12-12T16:30:39.000+00:00
30089,세곡동사거리(연등)2,37.464933,127.106335,2022-12-12T16:30:39.000+00:00
3009,도성초교사거리,37.500556,127.050863,2022-12-12T16:30:39.000+00:00
3010,래미안서초에스티지아파트,37.493001,127.026114,2022-12-12T16:30:39.000+00:00
30101,수서역(연등)2,37.487680,127.102572,2022-12-12T16:30:39.000+00:00
3011,진선여고,37.502964,127.049734,2022-12-12T16:30:39.000+00:00
3012,서울율현초교,37.473284,127.106906,2022-12-12T16:30:39.000+00:00
3013,싸리고개공원사거리,37.490629,127.035083,2022-12-12T16:30:39.000+00:00
30133,목동역(연등)2,37.526031,126.863472,2022-12-12T16:30:40.000+00:00
3014,포이사거리,37.478301,127.044591,2022-12-12T16:30:39.000+00:00
30148,국회의사당(연등)2,37.527787,126.917871,2022-12-12T16:30:39.000+00:00
3015,영광빌딩,37.475813,127.046566,2022-12-12T16:30:39.000+00:00
3016,강남경찰서,37.509894,127.066486,2022-12-12T16:30:39.000+00:00
3018,역삼카센터,37.491904,127.039247,2022-12-12T16:30:39.000+00:00
3019,도곡1동주민센타,37.492395,127.040896,2022-12-12T16:30:39.000+00:00
302,양재빌딩,37.474079,127.040269,2022-12-12T16:30:39.000+00:00
3020,역삼삼익아파트,37.489594,127.041540,2022-12-12T16:30:39.000+00:00
3021,한티역,37.496297,127.052908,2022-12-12T16:30:39.000+00:00
3022,은마아파트입구,37.498875,127.060931,2022-12-12T16:30:39.000+00:00
3023,대치은마아파트,37.497109,127.061844,2022-12-12T16:30:39.000+00:00
3024,우성2차201동앞,37.500169,127.064789,2022-12-12T16:30:39.000+00:00
3025,삼릉초교,37.511537,127.048144,2022-12-12T16:30:39.000+00:00
3027,우리은행포이,37.478811,127.047471,2022-12-12T16:30:39.000+00:00
3028,개포우성3차아파트,37.483518,127.057037,2022-12-12T16:30:39.000+00:00
3029,구룡중,37.486457,127.056912,2022-12-12T16:30:39.000+00:00
3030,개포고교,37.484822,127.058019,2022-12-12T16:30:39.000+00:00
3031,수도공고,37.487356,127.062039,2022-12-12T16:30:39.000+00:00
3032,영동5교,37.489140,127.066051,2022-12-12T16:30:39.000+00:00
3033,개포2동주민센터,37.489568,127.069043,2022-12-12T16:30:39.000+00:00
3034,경기여고,37.486098,127.067525,2022-12-12T16:30:39.000+00:00
3038,국악고교앞,37.473715,127.048688,2022-12-12T16:30:39.000+00:00
3039,트럭터미널,37.460685,127.036040,2022-12-12T16:30:39.000+00:00
3040,대치선경아파트,37.492041,127.064485,2022-12-12T16:30:39.000+00:00
